driver_id,car_id,timestamp,event_type,trip_id,trip_type,actual_time_min,actual_dist_km,trip_cost,payment_type,cancellation_reason,cash_collected
D4,C7,1/1/2025 13:00,TRIP_START,T176,Comfort,,,,,,
D4,C7,1/1/2025 13:08,TRIP_END,T176,Comfort,8,6.65,20.13,cash,,24.16
D4,C7,1/1/2025 13:14,TRIP_START,T177,Comfort,,,,,,
D4,C7,1/1/2025 13:31,TRIP_END,T177,Comfort,17,10.04,29.52,card,,
D4,C7,1/1/2025 13:45,TRIP_CANCELLED,T178,Uber Assist,,,,,by_driver,
D4,C7,1/1/2025 13:54,TRIP_CANCELLED,T179,Uber Assist,,,,,by_driver,
D4,C7,1/1/2025 14:04,TRIP_START,T180,Uber Pet,,,,,,
D4,C7,1/1/2025 14:35,TRIP_END,T180,Uber Pet,31,11.68,36.68,cash,,44.02
D4,C7,1/1/2025 14:46,TRIP_START,T181,Uber X,,,,,,
D4,C7,1/1/2025 15:08,TRIP_END,T181,Uber X,22,12.26,27.11,cash,,32.53
D4,C7,1/1/2025 15:22,TRIP_START,T182,Uber Assist,,,,,,
D4,C7,1/1/2025 15:41,TRIP_END,T182,Uber Assist,19,6.35,14.42,cash,,17.3
D4,C7,1/1/2025 15:53,TRIP_START,T183,Uber X,,,,,,
D4,C7,1/1/2025 15:59,TRIP_END,T183,Uber X,6,10.89,17.27,cash,,20.72
D4,C7,1/1/2025 16:14,TRIP_START,T184,Uber Pet,,,,,,
D4,C7,1/1/2025 16:19,TRIP_END,T184,Uber Pet,5,7.43,16.79,cash,,20.15
D4,C7,1/1/2025 16:24,TRIP_CANCELLED,T185,Comfort,,,,,by_driver,
D4,C7,1/1/2025 16:37,TRIP_CANCELLED,T186,Comfort,,,,,by_driver,
D4,C7,1/1/2025 16:52,TRIP_CANCELLED,T187,Uber Assist,,,,,by_rider,
D4,C7,1/1/2025 17:05,TRIP_START,T188,Uber X,,,,,,
D4,C7,1/1/2025 17:11,TRIP_END,T188,Uber X,6,2.77,7.52,card,,
D4,C7,1/1/2025 17:37,OFFLINE,,,,,,,,
D4,C8,1/1/2025 8:32,ONLINE,,,,,,,,
D4,C8,1/1/2025 8:42,TRIP_CANCELLED,T189,Comfort,,,,,by_rider,
D4,C8,1/1/2025 8:51,TRIP_CANCELLED,T190,Uber X,,,,,by_driver,
D4,C8,1/1/2025 9:02,TRIP_START,T191,Uber X,,,,,,
D4,C8,1/1/2025 9:28,TRIP_END,T191,Uber X,26,18.56,35.47,card,,
D4,C8,1/1/2025 9:33,TRIP_CANCELLED,T192,Uber Assist,,,,,by_driver,
D4,C8,1/1/2025 9:40,TRIP_START,T193,Uber Pet,,,,,,
D4,C8,1/1/2025 9:46,TRIP_END,T193,Uber Pet,6,8.05,18.02,cash,,21.62
D4,C8,1/1/2025 9:57,TRIP_START,T194,Uber X,,,,,,
D4,C8,1/1/2025 10:15,TRIP_END,T194,Uber X,18,8.57,16.88,cash,,20.26
D4,C8,1/1/2025 10:30,TRIP_START,T195,Uber X,,,,,,
D4,C8,1/1/2025 10:42,TRIP_END,T195,Uber X,12,4.25,10.5,card,,
D4,C8,1/1/2025 10:51,TRIP_START,T196,Uber X,,,,,,
D4,C8,1/1/2025 11:10,TRIP_END,T196,Uber X,19,7.88,16.26,cash,,19.51
D4,C8,1/1/2025 11:23,TRIP_START,T197,Uber Assist,,,,,,
D4,C8,1/1/2025 11:38,TRIP_END,T197,Uber Assist,15,5.2,12.24,card,,
D4,C8,1/1/2025 11:50,TRIP_START,T198,Uber X,,,,,,
D4,C8,1/1/2025 12:00,TRIP_END,T198,Uber X,10,8.73,15.48,cash,,18.58
D4,C8,1/1/2025 12:14,TRIP_START,T199,Uber X,,,,,,
D4,C8,1/1/2025 12:49,TRIP_END,T199,Uber X,35,18.42,37.1,card,,
D4,C8,1/1/2025 13:02,TRIP_START,T200,Uber Assist,,,,,,
D4,C8,1/1/2025 13:16,TRIP_END,T200,Uber Assist,14,9.51,17.21,cash,,20.65
D4,C8,1/1/2025 13:30,TRIP_CANCELLED,T201,Uber Assist,,,,,by_driver,
D4,C8,1/1/2025 13:39,TRIP_START,T202,Uber Assist,,,,,,
D4,C8,1/1/2025 13:59,TRIP_END,T202,Uber Assist,20,11.9,21.28,card,,
D4,C8,1/1/2025 14:32,OFFLINE,,,,,,,,
D5,C9,1/1/2025 8:38,ONLINE,,,,,,,,
D5,C9,1/1/2025 8:48,TRIP_START,T203,Comfort,,,,,,
D5,C9,1/1/2025 8:59,TRIP_END,T203,Comfort,11,4.11,16.21,cash,,19.45
D5,C9,1/1/2025 9:06,TRIP_START,T204,Uber X,,,,,,
D5,C9,1/1/2025 9:23,TRIP_END,T204,Uber X,17,7.5,15.4,card,,
D5,C9,1/1/2025 9:37,TRIP_START,T205,Uber X,,,,,,
D5,C9,1/1/2025 9:53,TRIP_END,T205,Uber X,16,8.3,16.16,cash,,19.39
D5,C9,1/1/2025 10:04,TRIP_CANCELLED,T206,Uber Assist,,,,,by_rider,
D5,C9,1/1/2025 10:11,TRIP_START,T207,Uber X,,,,,,
D5,C9,1/1/2025 10:16,TRIP_END,T207,Uber X,5,7.33,12.8,cash,,15.36
D5,C9,1/1/2025 10:31,TRIP_START,T208,Uber Assist,,,,,,
D5,C9,1/1/2025 11:03,TRIP_END,T208,Uber Assist,32,18.7,36.84,cash,,44.21
D5,C9,1/1/2025 11:18,TRIP_CANCELLED,T209,Comfort,,,,,by_rider,
D5,C9,1/1/2025 11:28,TRIP_CANCELLED,T210,Uber Assist,,,,,by_rider,
D5,C9,1/1/2025 11:33,TRIP_START,T211,Uber Pet,,,,,,
D5,C9,1/1/2025 11:50,TRIP_END,T211,Uber Pet,17,7.52,20.05,card,,
D5,C9,1/1/2025 11:58,TRIP_CANCELLED,T212,Uber X,,,,,by_rider,
D5,C9,1/1/2025 12:06,TRIP_CANCELLED,T213,Uber Assist,,,,,by_driver,
D5,C9,1/1/2025 12:18,TRIP_START,T214,Uber X,,,,,,
D5,C9,1/1/2025 12:26,TRIP_END,T214,Uber X,8,10.04,16.65,card,,
D5,C9,1/1/2025 12:32,TRIP_CANCELLED,T215,Uber Assist,,,,,by_rider,
D5,C9,1/1/2025 12:38,TRIP_START,T216,Comfort,,,,,,
D5,C9,1/1/2025 12:51,TRIP_END,T216,Comfort,13,10.83,29.75,card,,
D5,C9,1/1/2025 12:56,TRIP_START,T217,Comfort,,,,,,
D5,C9,1/1/2025 13:13,TRIP_END,T217,Comfort,17,10.28,29.98,cash,,35.98
D5,C9,1/1/2025 13:26,TRIP_START,T218,Comfort,,,,,,
D5,C9,1/1/2025 13:45,TRIP_END,T218,Comfort,19,6.29,22.96,card,,
D5,C9,1/1/2025 13:54,TRIP_START,T219,Uber X,,,,,,
D5,C9,1/1/2025 14:02,TRIP_END,T219,Uber X,8,9.22,15.66,cash,,18.79
D5,C9,1/1/2025 14:38,OFFLINE,,,,,,,,
D26,C10,1/1/2025 8:07,ONLINE,,,,,,,,
D26,C10,1/1/2025 8:17,TRIP_START,T220,Premium,,,,,,
D26,C10,1/1/2025 8:52,TRIP_END,T220,Premium,35,13.15,58.48,cash,,70.18
D26,C10,1/1/2025 8:58,TRIP_START,T221,Uber Pet,,,,,,
D26,C10,1/1/2025 9:18,TRIP_END,T221,Uber Pet,20,9.53,23.97,cash,,28.76
D26,C10,1/1/2025 9:30,TRIP_START,T222,Uber Assist,,,,,,
D26,C10,1/1/2025 9:49,TRIP_END,T222,Uber Assist,19,9,17.6,cash,,21.12
D26,C10,1/1/2025 9:56,TRIP_CANCELLED,T223,Uber Pet,,,,,by_driver,
D26,C10,1/1/2025 10:05,TRIP_CANCELLED,T224,Uber Pet,,,,,by_driver,
D26,C10,1/1/2025 10:20,TRIP_START,T225,Uber Pet,,,,,,
D26,C10,1/1/2025 10:29,TRIP_END,T225,Uber Pet,9,3.47,11.65,cash,,13.98
D26,C10,1/1/2025 10:37,TRIP_START,T226,Comfort,,,,,,
D26,C10,1/1/2025 10:48,TRIP_END,T226,Comfort,11,7.83,23.35,card,,
D26,C10,1/1/2025 11:01,TRIP_START,T227,Comfort,,,,,,
D26,C10,1/1/2025 11:18,TRIP_END,T227,Comfort,17,6.77,23.24,cash,,27.89
D26,C10,1/1/2025 11:32,TRIP_START,T228,Uber X,,,,,,
D26,C10,1/1/2025 12:02,TRIP_END,T228,Uber X,30,17.85,35.42,cash,,42.5
D26,C10,1/1/2025 12:15,TRIP_START,T229,Premium,,,,,,
D26,C10,1/1/2025 12:35,TRIP_END,T229,Premium,20,10.97,38.31,card,,
D26,C10,1/1/2025 12:44,TRIP_START,T230,Premium,,,,,,
D26,C10,1/1/2025 12:53,TRIP_END,T230,Premium,9,4.78,20.02,card,,
D26,C10,1/1/2025 13:05,TRIP_CANCELLED,T231,Uber Assist,,,,,by_driver,
D26,C10,1/1/2025 13:15,TRIP_START,T232,Uber Pet,,,,,,
D26,C10,1/1/2025 13:32,TRIP_END,T232,Uber Pet,17,8.26,21.21,card,,
D26,C10,1/1/2025 13:45,TRIP_START,T233,Premium,,,,,,
D26,C10,1/1/2025 14:07,TRIP_END,T233,Premium,22,24.56,79.56,cash,,95.47
D26,C10,1/1/2025 14:15,TRIP_START,T234,Comfort,,,,,,
D26,C10,1/1/2025 14:25,TRIP_END,T234,Comfort,10,8.9,25.09,card,,
D26,C10,1/1/2025 15:07,OFFLINE,,,,,,,,
D40,C11,1/1/2025 8:05,ONLINE,,,,,,,,
D40,C11,1/1/2025 8:15,TRIP_CANCELLED,T235,Comfort,,,,,by_driver,
D40,C11,1/1/2025 8:21,TRIP_START,T236,Comfort,,,,,,
D40,C11,1/1/2025 8:45,TRIP_END,T236,Comfort,24,17.84,54.73,card,,
D40,C11,1/1/2025 8:59,TRIP_CANCELLED,T237,Comfort,,,,,by_driver,
D40,C11,1/1/2025 9:05,TRIP_START,T238,Uber Assist,,,,,,
D40,C11,1/1/2025 9:13,TRIP_END,T238,Uber Assist,8,6.42,12.3,card,,
D40,C11,1/1/2025 9:27,TRIP_CANCELLED,T239,Comfort,,,,,by_rider,
D40,C11,1/1/2025 9:33,TRIP_CANCELLED,T240,Uber Pet,,,,,by_rider,
D40,C11,1/1/2025 9:42,TRIP_START,T241,Uber Pet,,,,,,
D40,C11,1/1/2025 9:55,TRIP_END,T241,Uber Pet,13,6.93,18.09,cash,,21.71
D40,C11,1/1/2025 10:08,TRIP_START,T242,Uber Pet,,,,,,
D40,C11,1/1/2025 10:22,TRIP_END,T242,Uber Pet,14,4.64,14.78,cash,,17.74
D40,C11,1/1/2025 10:35,TRIP_START,T243,Uber Pet,,,,,,
D40,C11,1/1/2025 10:54,TRIP_END,T243,Uber Pet,19,3.11,13.69,cash,,16.43
D40,C11,1/1/2025 11:07,TRIP_START,T244,Uber Assist,,,,,,
D40,C11,1/1/2025 11:17,TRIP_END,T244,Uber Assist,10,3.79,9.55,cash,,11.46
D40,C11,1/1/2025 11:29,TRIP_START,T245,Comfort,,,,,,
D40,C11,1/1/2025 11:39,TRIP_END,T245,Comfort,10,3.94,15.56,card,,
D40,C11,1/1/2025 11:52,TRIP_START,T246,Uber X,,,,,,
D40,C11,1/1/2025 12:12,TRIP_END,T246,Uber X,20,3.03,10.64,card,,
D40,C11,1/1/2025 12:19,TRIP_START,T247,Uber Pet,,,,,,
D40,C11,1/1/2025 12:30,TRIP_END,T247,Uber Pet,11,9.66,21.83,card,,
D40,C11,1/1/2025 12:37,TRIP_START,T248,Uber Assist,,,,,,
D40,C11,1/1/2025 12:57,TRIP_END,T248,Uber Assist,20,8.53,17.24,cash,,20.69
D40,C11,1/1/2025 13:06,TRIP_CANCELLED,T249,Uber X,,,,,by_driver,
D40,C11,1/1/2025 13:16,TRIP_CANCELLED,T250,Uber Assist,,,,,by_driver,
D40,C11,1/1/2025 13:27,TRIP_CANCELLED,T251,Uber Pet,,,,,by_driver,
D40,C11,1/1/2025 13:32,TRIP_CANCELLED,T252,Uber X,,,,,by_driver,
D40,C11,1/1/2025 13:37,TRIP_START,T253,Uber Pet,,,,,,
D40,C11,1/1/2025 13:54,TRIP_END,T253,Uber Pet,17,5.26,16.53,card,,
D40,C11,1/1/2025 14:06,TRIP_CANCELLED,T254,Uber Pet,,,,,by_driver,
D40,C11,1/1/2025 14:20,TRIP_START,T255,Uber Assist,,,,,,
D40,C11,1/1/2025 14:26,TRIP_END,T255,Uber Assist,6,9.81,15.97,cash,,19.16
D40,C11,1/1/2025 14:40,TRIP_START,T256,Uber X,,,,,,
D40,C11,1/1/2025 14:46,TRIP_END,T256,Uber X,6,3.01,7.81,cash,,9.37
D40,C11,1/1/2025 14:58,TRIP_CANCELLED,T257,Comfort,,,,,by_rider,
D40,C11,1/1/2025 15:09,TRIP_START,T258,Uber Pet,,,,,,
D40,C11,1/1/2025 15:33,TRIP_END,T258,Uber Pet,24,18.85,46.05,card,,
D40,C11,1/1/2025 15:43,TRIP_START,T259,Uber X,,,,,,
D40,C11,1/1/2025 15:56,TRIP_END,T259,Uber X,13,7.57,14.68,card,,
D40,C11,1/1/2025 16:02,TRIP_CANCELLED,T260,Uber X,,,,,by_driver,
D40,C11,1/1/2025 16:10,TRIP_START,T261,Uber X,,,,,,
D40,C11,1/1/2025 16:29,TRIP_END,T261,Uber X,19,4.28,11.94,cash,,14.33
D40,C11,1/1/2025 17:05,OFFLINE,,,,,,,,
D17,C12,1/1/2025 8:42,ONLINE,,,,,,,,
D17,C12,1/1/2025 8:52,TRIP_START,T262,Uber X,,,,,,
D17,C12,1/1/2025 8:57,TRIP_END,T262,Uber X,5,3.4,8.08,cash,,9.7
D17,C12,1/1/2025 9:09,TRIP_START,T263,Uber Assist,,,,,,
D17,C12,1/1/2025 9:15,TRIP_END,T263,Uber Assist,6,11.13,17.56,cash,,21.07
D17,C12,1/1/2025 9:26,TRIP_START,T264,Uber Pet,,,,,,
D17,C12,1/1/2025 10:33,TRIP_END,T264,Uber Pet,67,64.29,137.21,cash,,164.65
D17,C12,1/1/2025 10:43,TRIP_START,T265,Uber Assist,,,,,,
D17,C12,1/1/2025 10:50,TRIP_END,T265,Uber Assist,7,7.65,13.58,card,,
D17,C12,1/1/2025 11:03,TRIP_CANCELLED,T266,Uber X,,,,,by_driver,
D17,C12,1/1/2025 11:18,TRIP_START,T267,Comfort,,,,,,
D17,C12,1/1/2025 11:31,TRIP_END,T267,Comfort,13,6.66,21.75,cash,,26.1
D17,C12,1/1/2025 11:46,TRIP_START,T268,Uber X,,,,,,
D17,C12,1/1/2025 12:05,TRIP_END,T268,Uber X,19,7.28,15.54,card,,
D17,C12,1/1/2025 12:14,TRIP_START,T269,Comfort,,,,,,
D17,C12,1/1/2025 12:31,TRIP_END,T269,Comfort,17,2.19,14.44,cash,,17.33
D17,C12,1/1/2025 12:40,TRIP_CANCELLED,T270,Comfort,,,,,by_rider,
D17,C12,1/1/2025 12:54,TRIP_START,T271,Comfort,,,,,,
D17,C12,1/1/2025 13:03,TRIP_END,T271,Comfort,9,4.06,15.48,card,,
D17,C12,1/1/2025 13:17,TRIP_CANCELLED,T272,Uber Assist,,,,,by_rider,
D17,C12,1/1/2025 13:27,TRIP_START,T273,Comfort,,,,,,
D17,C12,1/1/2025 13:54,TRIP_END,T273,Comfort,27,19.87,59.59,cash,,71.51
D17,C12,1/1/2025 14:03,TRIP_CANCELLED,T274,Premium,,,,,by_rider,
D17,C12,1/1/2025 14:15,TRIP_START,T275,Comfort,,,,,,
D17,C12,1/1/2025 14:32,TRIP_END,T275,Comfort,17,2.25,14.56,cash,,17.47
D17,C12,1/1/2025 14:44,TRIP_START,T276,Uber Assist,,,,,,
D17,C12,1/1/2025 14:55,TRIP_END,T276,Uber Assist,11,9.71,16.85,card,,
D17,C12,1/1/2025 15:02,TRIP_CANCELLED,T277,Comfort,,,,,by_rider,
D17,C12,1/1/2025 15:16,TRIP_CANCELLED,T278,Comfort,,,,,by_driver,
D17,C12,1/1/2025 15:26,TRIP_START,T279,Premium,,,,,,
D17,C12,1/1/2025 15:34,TRIP_END,T279,Premium,8,11.45,34.85,card,,
D17,C12,1/1/2025 15:45,TRIP_START,T280,Uber Pet,,,,,,
D17,C12,1/1/2025 15:53,TRIP_END,T280,Uber Pet,8,5.55,14.64,card,,
D17,C12,1/1/2025 16:08,TRIP_START,T281,Uber X,,,,,,
D17,C12,1/1/2025 16:15,TRIP_END,T281,Uber X,7,8.5,14.6,cash,,17.52
D17,C12,1/1/2025 16:42,OFFLINE,,,,,,,,
D14,C12,1/1/2025 8:15,ONLINE,,,,,,,,
D14,C12,1/1/2025 8:25,TRIP_START,T282,Comfort,,,,,,
D14,C12,1/1/2025 8:40,TRIP_END,T282,Comfort,15,2.45,14.3,card,,
D14,C12,1/1/2025 8:47,TRIP_START,T283,Premium,,,,,,
D14,C12,1/1/2025 8:56,TRIP_END,T283,Premium,9,8.95,29.53,card,,
D14,C12,1/1/2025 9:04,TRIP_START,T284,Uber X,,,,,,
D14,C12,1/1/2025 9:33,TRIP_END,T284,Uber X,29,15.58,32.5,card,,
D14,C12,1/1/2025 9:40,TRIP_CANCELLED,T285,Comfort,,,,,by_rider,
D14,C12,1/1/2025 9:46,TRIP_START,T286,Uber Pet,,,,,,
D14,C12,1/1/2025 9:51,TRIP_END,T286,Uber Pet,5,6.98,16.09,cash,,19.31
D14,C12,1/1/2025 10:00,TRIP_CANCELLED,T287,Uber Pet,,,,,by_rider,
D14,C12,1/1/2025 10:05,TRIP_CANCELLED,T288,Premium,,,,,by_driver,
D14,C12,1/1/2025 10:18,TRIP_START,T289,Comfort,,,,,,
D14,C12,1/1/2025 10:26,TRIP_END,T289,Comfort,8,2.15,11.49,card,,
D14,C12,1/1/2025 10:32,TRIP_START,T290,Uber X,,,,,,
D14,C12,1/1/2025 10:52,TRIP_END,T290,Uber X,20,6.64,14.97,cash,,17.96
D14,C12,1/1/2025 11:06,TRIP_START,T291,Uber X,,,,,,
D14,C12,1/1/2025 11:26,TRIP_END,T291,Uber X,20,14.67,29.6,cash,,35.52
D14,C12,1/1/2025 11:41,TRIP_START,T292,Uber Assist,,,,,,
D14,C12,1/1/2025 11:49,TRIP_END,T292,Uber Assist,8,6.78,12.74,card,,
D14,C12,1/1/2025 12:02,TRIP_CANCELLED,T293,Premium,,,,,by_driver,
D14,C12,1/1/2025 12:11,TRIP_CANCELLED,T294,Uber Pet,,,,,by_driver,
D14,C12,1/1/2025 12:20,TRIP_CANCELLED,T295,Uber Assist,,,,,by_driver,
D14,C12,1/1/2025 12:27,TRIP_CANCELLED,T296,Uber Assist,,,,,by_driver,
D14,C12,1/1/2025 12:38,TRIP_START,T297,Premium,,,,,,
D14,C12,1/1/2025 12:49,TRIP_END,T297,Premium,11,11.8,36.78,card,,
D14,C12,1/1/2025 12:57,TRIP_CANCELLED,T298,Uber X,,,,,by_rider,
D14,C12,1/1/2025 13:05,TRIP_START,T299,Comfort,,,,,,
D14,C12,1/1/2025 13:22,TRIP_END,T299,Comfort,17,6.52,22.76,cash,,27.31
D14,C12,1/1/2025 13:35,TRIP_START,T300,Uber Assist,,,,,,
D14,C12,1/1/2025 13:48,TRIP_END,T300,Uber Assist,13,8.55,15.86,cash,,19.03
D14,C12,1/1/2025 13:55,TRIP_START,T301,Uber X,,,,,,
D14,C12,1/1/2025 14:15,TRIP_END,T301,Uber X,20,9.72,18.66,card,,
D14,C12,1/1/2025 14:25,TRIP_START,T302,Uber Pet,,,,,,
D14,C12,1/1/2025 14:38,TRIP_END,T302,Uber Pet,13,2.63,11.38,cash,,13.66
D14,C12,1/1/2025 14:51,TRIP_START,T303,Premium,,,,,,
D14,C12,1/1/2025 15:03,TRIP_END,T303,Premium,12,11.75,37.05,card,,
D14,C12,1/1/2025 15:12,TRIP_CANCELLED,T304,Uber X,,,,,by_rider,
D14,C12,1/1/2025 15:25,TRIP_START,T305,Comfort,,,,,,
D14,C12,1/1/2025 15:36,TRIP_END,T305,Comfort,11,3.42,14.89,card,,
D14,C12,1/1/2025 16:15,OFFLINE,,,,,,,,
D9,C13,1/1/2025 8:41,ONLINE,,,,,,,,
D9,C13,1/1/2025 8:51,TRIP_CANCELLED,T306,Uber Assist,,,,,by_driver,
D9,C13,1/1/2025 9:01,TRIP_START,T307,Premium,,,,,,
D9,C13,1/1/2025 9:11,TRIP_END,T307,Premium,10,5.74,22.59,card,,
D9,C13,1/1/2025 9:25,TRIP_CANCELLED,T308,Uber Assist,,,,,by_rider,
D9,C13,1/1/2025 9:34,TRIP_CANCELLED,T309,Uber Assist,,,,,by_rider,
D9,C13,1/1/2025 9:46,TRIP_START,T310,Uber Pet,,,,,,
D9,C13,1/1/2025 10:00,TRIP_END,T310,Uber Pet,14,2,10.66,cash,,12.79
D9,C13,1/1/2025 10:14,TRIP_START,T311,Uber X,,,,,,
D9,C13,1/1/2025 10:21,TRIP_END,T311,Uber X,7,2.59,7.51,card,,
D9,C13,1/1/2025 10:28,TRIP_START,T312,Comfort,,,,,,
D9,C13,1/1/2025 10:40,TRIP_END,T312,Comfort,12,5.91,19.99,cash,,23.99
D9,C13,1/1/2025 10:48,TRIP_CANCELLED,T313,Uber Pet,,,,,by_rider,
D9,C13,1/1/2025 10:54,TRIP_CANCELLED,T314,Comfort,,,,,by_driver,
D9,C13,1/1/2025 10:59,TRIP_START,T315,Uber Assist,,,,,,
D9,C13,1/1/2025 11:13,TRIP_END,T315,Uber Assist,14,7.24,14.49,cash,,17.39
D9,C13,1/1/2025 11:25,TRIP_START,T316,Uber Assist,,,,,,
D9,C13,1/1/2025 11:33,TRIP_END,T316,Uber Assist,8,7.41,13.49,cash,,16.19
D9,C13,1/1/2025 11:43,TRIP_START,T317,Uber Pet,,,,,,
D9,C13,1/1/2025 12:04,TRIP_END,T317,Uber Pet,21,15.72,40.38,card,,
D9,C13,1/1/2025 12:15,TRIP_START,T318,Comfort,,,,,,
D9,C13,1/1/2025 12:35,TRIP_END,T318,Comfort,20,9.58,29.59,card,,
D9,C13,1/1/2025 12:49,TRIP_START,T319,Uber X,,,,,,
D9,C13,1/1/2025 13:20,TRIP_END,T319,Uber X,31,13.62,30.54,cash,,36.65
D9,C13,1/1/2025 13:35,TRIP_START,T320,Uber Pet,,,,,,
D9,C13,1/1/2025 13:48,TRIP_END,T320,Uber Pet,13,10.42,23.54,cash,,28.25
D9,C13,1/1/2025 13:58,TRIP_START,T321,Premium,,,,,,
D9,C13,1/1/2025 14:11,TRIP_END,T321,Premium,13,11.83,37.61,card,,
D9,C13,1/1/2025 14:23,TRIP_START,T322,Uber X,,,,,,
D9,C13,1/1/2025 14:43,TRIP_END,T322,Uber X,20,4.21,12.05,cash,,14.46
D9,C13,1/1/2025 14:55,TRIP_START,T323,Uber X,,,,,,
D9,C13,1/1/2025 15:12,TRIP_END,T323,Uber X,17,8.07,16.08,card,,
D9,C13,1/1/2025 15:26,TRIP_START,T324,Premium,,,,,,
D9,C13,1/1/2025 15:49,TRIP_END,T324,Premium,23,18.63,66.42,card,,
D9,C13,1/1/2025 16:04,TRIP_START,T325,Premium,,,,,,
D9,C13,1/1/2025 16:22,TRIP_END,T325,Premium,18,10.15,35.68,cash,,42.82
D9,C13,1/1/2025 16:41,OFFLINE,,,,,,,,
D43,C13,1/1/2025 8:29,ONLINE,,,,,,,,
D43,C13,1/1/2025 8:39,TRIP_START,T326,Uber X,,,,,,
D43,C13,1/1/2025 9:00,TRIP_END,T326,Uber X,21,24.1,41.12,card,,
D43,C13,1/1/2025 9:07,TRIP_CANCELLED,T327,Uber X,,,,,by_driver,
D43,C13,1/1/2025 9:16,TRIP_START,T328,Comfort,,,,,,
D43,C13,1/1/2025 9:32,TRIP_END,T328,Comfort,16,5.52,20.52,cash,,24.62
D43,C13,1/1/2025 9:37,TRIP_START,T329,Comfort,,,,,,
D43,C13,1/1/2025 9:50,TRIP_END,T329,Comfort,13,9.69,27.56,card,,
D43,C13,1/1/2025 10:03,TRIP_CANCELLED,T330,Comfort,,,,,by_rider,
D43,C13,1/1/2025 10:13,TRIP_CANCELLED,T331,Uber Pet,,,,,by_rider,
D43,C13,1/1/2025 10:19,TRIP_START,T332,Comfort,,,,,,
D43,C13,1/1/2025 10:34,TRIP_END,T332,Comfort,15,8.22,25.38,cash,,30.46
D43,C13,1/1/2025 10:46,TRIP_START,T333,Comfort,,,,,,
D43,C13,1/1/2025 11:05,TRIP_END,T333,Comfort,19,10.96,31.92,card,,
D43,C13,1/1/2025 11:11,TRIP_CANCELLED,T334,Uber Assist,,,,,by_driver,
D43,C13,1/1/2025 11:24,TRIP_CANCELLED,T335,Premium,,,,,by_rider,
D43,C13,1/1/2025 11:31,TRIP_CANCELLED,T336,Uber X,,,,,by_driver,
D43,C13,1/1/2025 11:40,TRIP_CANCELLED,T337,Comfort,,,,,by_driver,
D43,C13,1/1/2025 11:48,TRIP_START,T338,Comfort,,,,,,
D43,C13,1/1/2025 12:01,TRIP_END,T338,Comfort,13,2.26,13.3,card,,
D43,C13,1/1/2025 12:09,TRIP_CANCELLED,T339,Uber Pet,,,,,by_rider,
D43,C13,1/1/2025 12:23,TRIP_START,T340,Uber Assist,,,,,,
D43,C13,1/1/2025 12:42,TRIP_END,T340,Uber Assist,19,6.15,14.18,card,,
D43,C13,1/1/2025 12:55,TRIP_START,T341,Uber Pet,,,,,,
D43,C13,1/1/2025 13:12,TRIP_END,T341,Uber Pet,17,9.47,23.09,cash,,27.71
D43,C13,1/1/2025 13:22,TRIP_CANCELLED,T342,Uber Pet,,,,,by_rider,
D43,C13,1/1/2025 13:29,TRIP_START,T343,Uber Assist,,,,,,
D43,C13,1/1/2025 13:41,TRIP_END,T343,Uber Assist,12,9.96,17.35,card,,
D43,C13,1/1/2025 13:54,TRIP_CANCELLED,T344,Uber Assist,,,,,by_driver,
D43,C13,1/1/2025 14:09,TRIP_START,T345,Uber Assist,,,,,,
D43,C13,1/1/2025 14:36,TRIP_END,T345,Uber Assist,27,16.98,33.78,card,,
D43,C13,1/1/2025 14:48,TRIP_START,T346,Comfort,,,,,,
D43,C13,1/1/2025 15:06,TRIP_END,T346,Comfort,18,2.65,15.65,card,,
D43,C13,1/1/2025 15:19,TRIP_START,T347,Comfort,,,,,,
D43,C13,1/1/2025 15:35,TRIP_END,T347,Comfort,16,6.77,22.92,card,,
D43,C13,1/1/2025 15:41,TRIP_START,T348,Premium,,,,,,
D43,C13,1/1/2025 16:09,TRIP_END,T348,Premium,28,18.55,68.13,cash,,81.76
D43,C13,1/1/2025 16:29,OFFLINE,,,,,,,,
D1,C14,1/1/2025 8:29,ONLINE,,,,,,,,
D1,C14,1/1/2025 8:39,TRIP_START,T349,Uber X,,,,,,
D1,C14,1/1/2025 9:27,TRIP_END,T349,Uber X,48,54.78,90.34,cash,,108.41
D1,C14,1/1/2025 9:41,TRIP_CANCELLED,T350,Uber X,,,,,by_rider,
D1,C14,1/1/2025 9:46,TRIP_START,T351,Comfort,,,,,,
D1,C14,1/1/2025 10:02,TRIP_END,T351,Comfort,16,7.87,25.03,card,,
D1,C14,1/1/2025 10:09,TRIP_START,T352,Uber Pet,,,,,,
D1,C14,1/1/2025 10:21,TRIP_END,T352,Uber Pet,12,11.8,25.43,card,,
D1,C14,1/1/2025 10:33,TRIP_CANCELLED,T353,Uber Assist,,,,,by_driver,
D1,C14,1/1/2025 10:44,TRIP_START,T354,Uber Pet,,,,,,
D1,C14,1/1/2025 10:53,TRIP_END,T354,Uber Pet,9,10.47,22.57,card,,
D1,C14,1/1/2025 11:00,TRIP_START,T355,Uber Pet,,,,,,
D1,C14,1/1/2025 11:13,TRIP_END,T355,Uber Pet,13,7,18.2,cash,,21.84
D1,C14,1/1/2025 11:21,TRIP_START,T356,Comfort,,,,,,
