date,driver_id,car_id,seconds_above_15kmh,g_events,seatbelt_alarm_seconds,end_odometer_km
3/5/2025,D47,C20,12181,4,0,23332
3/5/2025,D39,C20,8210,5,0,19276
3/5/2025,D43,C21,10440,2,60,27626
3/5/2025,D29,C21,6612,1,40,17902
3/5/2025,D15,C22,12648,4,40,25952
3/5/2025,D26,C22,12393,4,0,21681
3/5/2025,D42,C23,13789,5,60,21024
3/5/2025,D6,C23,13280,5,60,16439
3/5/2025,D36,C24,8055,1,60,23102
3/5/2025,D42,C24,14268,5,60,13691
3/5/2025,D49,C25,7262,4,0,17874
3/6/2025,D43,C1,12023,1,0,18232
3/6/2025,D18,C2,6472,1,0,21987
3/6/2025,D46,C3,7474,4,0,25591
3/6/2025,D35,C4,9892,5,40,20411
3/6/2025,D38,C5,11104,5,60,19922
3/6/2025,D3,C5,6493,3,60,18632
3/6/2025,D27,C6,10312,3,60,19054
3/6/2025,D17,C7,14010,3,0,27729
3/6/2025,D6,C7,13640,4,0,26068
3/6/2025,D10,C8,10763,4,60,20017
3/6/2025,D12,C8,13861,5,40,20802
3/6/2025,D44,C9,13189,4,0,23620
3/6/2025,D11,C9,13614,3,40,17810
3/6/2025,D20,C10,7279,3,0,23437
3/6/2025,D10,C11,12118,5,60,25601
3/6/2025,D27,C11,6470,2,40,15895
3/6/2025,D4,C12,13277,4,40,19566
3/6/2025,D32,C13,10611,0,0,27003
3/6/2025,D18,C14,12030,5,60,27740
3/6/2025,D36,C15,14039,1,0,21267
3/6/2025,D27,C15,14877,4,40,23348
3/6/2025,D2,C16,13147,1,0,24446
3/6/2025,D49,C17,12110,5,60,18180
3/6/2025,D37,C18,14740,2,60,19503
3/6/2025,D27,C18,14408,1,60,20359
3/6/2025,D24,C19,14280,5,40,23977
3/6/2025,D35,C20,8456,1,40,16235
3/6/2025,D3,C21,10591,0,0,14841
3/6/2025,D1,C21,14260,0,0,17857
3/6/2025,D1,C22,8719,5,60,20102
3/6/2025,D39,C23,12109,0,0,16327
3/6/2025,D17,C23,7203,4,40,14756
3/6/2025,D3,C24,13387,0,0,28221
3/6/2025,D11,C24,6683,5,0,22553
3/6/2025,D45,C25,6075,1,40,25487
3/6/2025,D8,C25,9669,5,40,26568
3/7/2025,D14,C1,13266,4,0,16220
3/7/2025,D40,C1,6019,0,60,20570
3/7/2025,D49,C2,10884,2,0,26358
3/7/2025,D46,C2,12721,0,0,29002
3/7/2025,D14,C3,6130,5,40,21538
3/7/2025,D30,C3,13990,4,0,21698
3/7/2025,D39,C4,13587,2,40,23644
3/7/2025,D44,C5,14479,2,0,22839
3/7/2025,D49,C6,13100,3,0,21851
3/7/2025,D26,C6,10339,5,40,27248
3/7/2025,D43,C7,14246,4,0,18006
3/7/2025,D25,C8,14851,3,60,24024
3/7/2025,D39,C8,11343,0,0,19229
3/7/2025,D30,C9,12379,1,0,14959
3/7/2025,D1,C10,11768,4,0,25008
3/7/2025,D15,C10,8166,4,0,25772
3/7/2025,D13,C11,13276,3,40,21254
3/7/2025,D6,C11,14902,3,60,26922
3/7/2025,D32,C12,6647,2,0,19331
3/7/2025,D32,C13,14089,2,60,23670
3/7/2025,D46,C13,7226,2,0,25351
3/7/2025,D8,C14,7740,1,0,26043
3/7/2025,D18,C14,13693,4,0,14759
3/7/2025,D5,C15,11891,2,60,17246
3/7/2025,D9,C16,11206,4,40,21455
3/7/2025,D13,C17,6401,2,0,17608
3/7/2025,D44,C17,13925,1,40,15201
3/7/2025,D28,C18,8275,1,40,24224
3/7/2025,D28,C19,13295,2,0,23778
3/7/2025,D27,C19,9628,0,0,27844
3/7/2025,D24,C20,7773,0,60,16495
3/7/2025,D34,C20,6248,2,0,21428
3/7/2025,D18,C21,9807,2,0,26916
3/7/2025,D21,C22,7896,3,0,23779
3/7/2025,D1,C22,9207,4,40,21551
3/7/2025,D48,C23,11498,4,0,21209
3/7/2025,D16,C24,6244,1,0,20561
3/7/2025,D20,C25,9901,0,40,22806
3/7/2025,D5,C25,12992,5,40,19729
3/8/2025,D2,C1,10470,5,0,23814
3/8/2025,D38,C1,7441,3,60,25510
3/8/2025,D7,C2,14158,1,0,25274
3/8/2025,D4,C3,13151,3,0,14809
3/8/2025,D22,C3,10023,0,0,23624
3/8/2025,D49,C4,6942,0,60,24710
3/8/2025,D7,C4,11711,4,0,22270
3/8/2025,D4,C5,9912,2,0,21578
3/8/2025,D21,C6,10444,5,0,16214
3/8/2025,D45,C6,7905,5,0,19865
3/8/2025,D20,C7,13436,5,40,16590
3/8/2025,D7,C8,13013,1,0,19565
3/8/2025,D19,C9,9312,0,40,19143
3/8/2025,D7,C10,9062,5,0,22345
3/8/2025,D40,C10,8450,1,60,30347
3/8/2025,D25,C11,10627,4,0,23202
3/8/2025,D30,C11,10132,5,0,24093
3/8/2025,D42,C12,13220,3,0,19409
3/8/2025,D44,C12,9508,2,0,27144
3/8/2025,D7,C13,7897,5,60,17247
3/8/2025,D38,C14,12267,3,40,21211
3/8/2025,D41,C15,6456,3,40,14052
3/8/2025,D27,C16,10338,4,60,28500
3/8/2025,D31,C16,13296,3,0,26544
3/8/2025,D3,C17,14598,3,0,28106
3/8/2025,D38,C18,9882,1,0,28816
3/8/2025,D28,C18,12911,0,0,20168
3/8/2025,D31,C19,10561,2,0,20285
3/8/2025,D24,C20,10721,2,60,16403
3/8/2025,D1,C20,14479,5,0,24432
3/8/2025,D28,C21,13952,3,40,24231
3/8/2025,D41,C22,14290,2,0,24345
3/8/2025,D22,C23,11566,4,60,25096
3/8/2025,D39,C24,6347,1,0,26641
3/8/2025,D45,C24,6162,3,0,17203
3/8/2025,D22,C25,14937,3,0,24080
3/8/2025,D11,C25,12311,0,60,21088
3/9/2025,D15,C1,9838,4,0,17837
3/9/2025,D1,C1,13040,2,0,19333
3/9/2025,D40,C2,10591,3,0,18867
3/9/2025,D14,C2,7654,4,40,22357
3/9/2025,D14,C3,9157,5,60,28859
3/9/2025,D26,C3,7007,3,0,23804
3/9/2025,D23,C4,10021,3,40,22079
3/9/2025,D19,C5,7498,3,40,21706
3/9/2025,D3,C6,8032,0,0,21922
3/9/2025,D2,C6,10452,2,0,18896
3/9/2025,D17,C7,7354,1,40,20429
3/9/2025,D36,C8,8450,5,60,24018
3/9/2025,D16,C8,7668,2,60,23882
3/9/2025,D7,C9,10328,3,40,23497
3/9/2025,D2,C9,14586,2,0,24244
3/9/2025,D14,C10,7635,3,0,23694
3/9/2025,D20,C10,12404,0,0,29666
3/9/2025,D34,C11,14567,0,40,17852
3/9/2025,D8,C12,9610,0,0,25602
3/9/2025,D13,C13,6070,5,40,26980
3/9/2025,D21,C14,13703,1,40,18922
3/9/2025,D39,C14,10467,0,40,15216
3/9/2025,D35,C15,10189,0,0,19401
3/9/2025,D16,C16,11037,5,0,20957
3/9/2025,D4,C16,6174,5,0,21695
3/9/2025,D14,C17,8068,0,40,30097
3/9/2025,D47,C17,13383,5,60,15742
3/9/2025,D33,C18,11649,1,60,18431
3/9/2025,D34,C19,10703,2,60,24727
3/9/2025,D30,C19,12756,4,0,15051
3/9/2025,D46,C20,11916,3,0,26767
3/9/2025,D32,C20,11123,3,0,25919
3/9/2025,D14,C21,6510,5,0,24521
3/9/2025,D16,C22,13297,0,40,29125
3/9/2025,D26,C22,14311,2,0,28793
3/9/2025,D24,C23,14890,3,60,16999
3/9/2025,D49,C24,9561,3,60,17380
3/9/2025,D34,C25,13966,1,0,20728
3/9/2025,D23,C25,7075,5,0,25072
3/10/2025,D29,C1,9263,2,0,25179
3/10/2025,D30,C1,11397,2,0,19696
3/10/2025,D18,C2,14006,2,60,26381
3/10/2025,D25,C2,8340,0,0,18159
3/10/2025,D42,C3,9872,2,60,14453
3/10/2025,D5,C3,12482,4,40,14996
3/10/2025,D15,C4,14667,5,0,19211
3/10/2025,D7,C4,13885,0,0,22653
3/10/2025,D22,C5,6125,1,0,22860
3/10/2025,D20,C6,14955,5,60,27536
3/10/2025,D48,C6,6576,4,60,24292
3/10/2025,D1,C7,8768,1,40,25545
3/10/2025,D50,C7,11442,0,0,25120
3/10/2025,D26,C8,14462,4,0,13725
3/10/2025,D38,C8,9991,4,0,25649
3/10/2025,D15,C9,13022,4,0,20726
3/10/2025,D47,C9,6232,4,40,16155
3/10/2025,D47,C10,12565,4,0,30651
3/10/2025,D30,C10,10910,5,60,23976
3/10/2025,D50,C11,14020,3,60,23688
3/10/2025,D45,C11,13062,0,40,16894
3/10/2025,D24,C12,9052,1,0,20561
3/10/2025,D48,C13,8029,1,0,27125
3/10/2025,D1,C13,13592,0,0,21231
3/10/2025,D28,C14,6970,1,40,19347
3/10/2025,D44,C14,14666,5,0,18875
3/10/2025,D38,C15,11624,1,0,28933
3/10/2025,D2,C15,9847,2,0,29372
3/10/2025,D22,C16,12827,2,40,21271
3/10/2025,D14,C17,10510,5,40,14946
3/10/2025,D26,C17,11606,3,0,26578
3/10/2025,D22,C18,13217,5,0,24032
3/10/2025,D6,C19,13859,0,60,32052
3/10/2025,D11,C19,8358,0,0,21064
3/10/2025,D12,C20,6575,5,0,20100
3/10/2025,D19,C21,12747,1,0,25421
3/10/2025,D14,C21,13695,3,60,22980
3/10/2025,D4,C22,13152,3,40,26781
3/10/2025,D24,C22,13002,0,0,26297
3/10/2025,D26,C23,9290,0,0,26343
3/10/2025,D11,C23,13379,0,60,14031
3/10/2025,D48,C24,12093,0,40,27944
3/10/2025,D5,C24,10067,0,0,20106
3/10/2025,D28,C25,12065,0,60,30649
3/10/2025,D46,C25,6016,1,0,26716
3/11/2025,D33,C1,6394,0,0,24879
3/11/2025,D13,C2,11179,1,0,21722
3/11/2025,D1,C2,9319,1,0,21208
3/11/2025,D34,C3,7457,1,0,20144
3/11/2025,D30,C4,14802,3,60,21110
3/11/2025,D37,C4,14288,5,0,22965
3/11/2025,D45,C5,7580,1,0,21904
3/11/2025,D46,C5,7559,3,60,18018
3/11/2025,D16,C6,6275,0,40,26093
3/11/2025,D12,C6,6287,4,40,16441
3/11/2025,D45,C7,7872,5,0,23527
3/11/2025,D45,C8,14089,1,40,26814
3/11/2025,D3,C8,6306,4,0,16107
3/11/2025,D45,C9,12303,0,60,20607
3/11/2025,D27,C10,7928,2,0,16930
3/11/2025,D49,C10,7008,1,0,23375
3/11/2025,D33,C11,12838,5,0,23935
3/11/2025,D29,C12,12149,2,0,15672
3/11/2025,D11,C12,8357,3,0,23191
3/11/2025,D2,C13,12488,1,0,16199
3/11/2025,D5,C13,9408,2,40,23268
3/11/2025,D13,C14,11103,0,0,14999
3/11/2025,D26,C14,7567,5,0,20983
3/11/2025,D21,C15,6667,5,0,16306
3/11/2025,D30,C16,8841,5,60,23546
3/11/2025,D5,C16,12954,4,0,23789
3/11/2025,D31,C17,7285,0,0,26412
3/11/2025,D11,C18,9746,1,0,26600
3/11/2025,D12,C19,6095,2,0,17422
3/11/2025,D11,C20,12897,5,0,24203
3/11/2025,D5,C20,13327,5,0,26568
3/11/2025,D29,C21,12778,5,0,22565
3/11/2025,D46,C22,10418,5,40,26517
3/11/2025,D45,C23,13054,5,60,24644
3/11/2025,D4,C23,12721,2,0,21468
3/11/2025,D4,C24,7405,2,40,27164
3/11/2025,D39,C24,6594,2,0,23182
3/11/2025,D16,C25,13480,0,40,29625
3/12/2025,D6,C1,8254,1,0,16483
3/12/2025,D1,C2,12149,4,40,22695
3/12/2025,D15,C3,14155,2,60,22790
3/12/2025,D47,C4,10913,4,0,26293
3/12/2025,D33,C5,13296,4,40,25775
3/12/2025,D7,C5,8321,4,0,25639
3/12/2025,D35,C6,8218,4,0,15481
3/12/2025,D15,C7,14455,0,0,23316
3/12/2025,D21,C8,12044,5,40,24539
3/12/2025,D12,C8,12798,0,0,23972
3/12/2025,D25,C9,9022,2,0,23062
3/12/2025,D5,C10,6122,2,0,26857
3/12/2025,D3,C11,11946,4,60,23979
3/12/2025,D5,C11,14043,0,0,22972
3/12/2025,D7,C12,9172,4,0,16722
3/12/2025,D46,C12,7161,4,0,26765
3/12/2025,D41,C13,6104,3,60,19744
3/12/2025,D45,C13,14987,3,0,19732
3/12/2025,D43,C14,8865,4,0,16995
3/12/2025,D31,C14,7625,3,0,20092
3/12/2025,D33,C15,11325,2,0,21956
3/12/2025,D41,C15,9035,5,0,17432
3/12/2025,D2,C16,9132,5,40,26721
3/12/2025,D16,C17,9958,2,0,23703
3/12/2025,D48,C17,13299,5,60,27568
3/12/2025,D9,C18,6603,1,0,23027
3/12/2025,D13,C19,13772,4,40,24817
3/12/2025,D10,C19,8244,2,40,22438
3/12/2025,D47,C20,12088,3,0,18200
3/12/2025,D9,C21,8760,5,0,24215
3/12/2025,D18,C21,7033,5,40,15272
3/12/2025,D49,C22,11174,3,0,24591
3/12/2025,D2,C22,13265,3,0,30227
3/12/2025,D35,C23,10215,3,0,26318
3/12/2025,D39,C24,6982,1,0,28581
3/12/2025,D12,C25,6506,1,0,27528
3/12/2025,D29,C25,7378,5,0,21370
3/13/2025,D13,C1,8082,3,0,20128
3/13/2025,D9,C2,11886,3,0,24485
3/13/2025,D16,C3,10889,1,0,23406
3/13/2025,D47,C4,9748,3,0,16700
3/13/2025,D30,C4,11741,4,0,22687
3/13/2025,D28,C5,11382,1,0,23320
3/13/2025,D19,C6,13053,0,0,28490
3/13/2025,D37,C6,7822,1,0,25383
3/13/2025,D24,C7,7340,3,0,22515
3/13/2025,D31,C8,6480,4,0,28469
3/13/2025,D49,C9,8935,3,40,22085
3/13/2025,D10,C9,6607,5,0,31596
3/13/2025,D6,C10,13463,1,0,22698
3/13/2025,D49,C10,13285,2,0,18027
3/13/2025,D17,C11,11059,0,0,16826
3/13/2025,D30,C12,10634,1,40,21577
3/13/2025,D19,C12,12920,4,0,16547
3/13/2025,D46,C13,10928,3,0,17360
3/13/2025,D13,C14,13953,2,0,25922
3/13/2025,D32,C15,8639,5,0,21282
3/13/2025,D26,C15,11139,0,0,25861
3/13/2025,D25,C16,12045,1,0,31577
3/13/2025,D32,C16,6352,2,0,19416
3/13/2025,D25,C17,6675,3,0,21369
3/13/2025,D49,C18,6647,2,0,22964
3/13/2025,D33,C19,13905,5,0,27714
3/13/2025,D46,C19,7633,4,60,22554
3/13/2025,D28,C20,9635,5,60,24800
3/13/2025,D48,C20,12399,1,0,16267
3/13/2025,D41,C21,14232,4,40,25848
3/13/2025,D46,C21,13874,2,60,29512
3/13/2025,D39,C22,14452,1,40,14145
3/13/2025,D30,C22,9383,3,60,28332
3/13/2025,D1,C23,12916,2,0,25957
3/13/2025,D26,C24,7692,0,0,16068
3/13/2025,D46,C24,14432,2,0,19113
3/13/2025,D11,C25,6078,3,0,25600
3/13/2025,D28,C25,10905,5,0,22665
3/14/2025,D47,C1,13832,4,0,27619
3/14/2025,D27,C1,11338,3,60,21136
3/14/2025,D18,C2,11464,3,40,26457
3/14/2025,D45,C3,8181,3,60,16278
3/14/2025,D20,C3,8768,4,0,31481
3/14/2025,D7,C4,10821,0,40,27175
3/14/2025,D42,C5,7028,3,0,17331
3/14/2025,D19,C5,6603,1,40,24281
3/14/2025,D12,C6,11818,2,0,29945
3/14/2025,D46,C6,9151,1,40,23458
3/14/2025,D29,C7,11125,4,0,24512
3/14/2025,D13,C8,6829,0,40,27792
3/14/2025,D17,C9,7270,0,0,19598
3/14/2025,D41,C10,7259,0,0,19196
3/14/2025,D40,C10,9021,0,60,22522
3/14/2025,D25,C11,13156,4,60,21457
3/14/2025,D22,C12,10019,5,0,18564
3/14/2025,D32,C13,8977,2,0,28539
3/14/2025,D44,C13,14006,4,0,20578
3/14/2025,D49,C14,12402,0,0,30637
3/14/2025,D1,C14,8317,5,0,25416
3/14/2025,D25,C15,12114,5,60,23911
3/14/2025,D31,C16,12929,4,40,26142
3/14/2025,D49,C16,12010,4,0,22411
3/14/2025,D21,C17,12463,4,0,21324
3/14/2025,D16,C17,6426,1,0,17351
3/14/2025,D40,C18,8299,2,0,26967
3/14/2025,D4,C18,6739,3,0,26373
3/14/2025,D30,C19,13875,5,0,17205
3/14/2025,D2,C20,9468,5,40,28645
3/14/2025,D45,C21,13153,4,40,23367
3/14/2025,D49,C21,6235,5,60,21198
3/14/2025,D33,C22,7866,1,0,30621
3/14/2025,D27,C22,13336,3,0,20216
3/14/2025,D41,C23,9239,4,60,20457
3/14/2025,D44,C24,6244,4,0,18517
3/14/2025,D29,C24,8613,3,0,20721
3/14/2025,D28,C25,9880,5,0,21996
3/14/2025,D31,C25,7226,3,0,25539
3/15/2025,D39,C1,11321,3,60,15887
3/15/2025,D13,C1,7295,5,0,24532
3/15/2025,D32,C2,6270,3,0,23273
3/15/2025,D44,C3,9028,0,0,23681
3/15/2025,D36,C3,7517,1,0,17735
3/15/2025,D31,C4,12427,1,40,23933
3/15/2025,D14,C5,14829,5,0,18232
3/15/2025,D28,C6,14895,1,40,30685
3/15/2025,D21,C7,12041,1,0,25617
3/15/2025,D15,C8,9196,3,40,27293
3/15/2025,D47,C8,14513,4,0,18001
3/15/2025,D35,C9,8805,2,40,28621
3/15/2025,D45,C10,13364,2,40,18908
3/15/2025,D42,C11,14399,3,0,16769
3/15/2025,D42,C12,14885,2,0,25301
3/15/2025,D36,C12,8976,4,0,22032
3/15/2025,D17,C13,11105,4,60,24765
3/15/2025,D8,C14,14890,4,40,22229
3/15/2025,D48,C15,10000,3,40,21536
3/15/2025,D9,C16,8835,3,0,26303
3/15/2025,D21,C16,9582,1,60,23131
3/15/2025,D25,C17,10605,5,0,15887
3/15/2025,D44,C18,7834,0,0,21061
3/15/2025,D9,C18,13608,1,60,28580
3/15/2025,D35,C19,14582,2,0,26665
3/15/2025,D10,C20,10097,1,0,26503
3/15/2025,D19,C20,12103,2,0,19545
3/15/2025,D39,C21,11551,5,60,14390
3/15/2025,D39,C22,13558,0,60,29081
3/15/2025,D18,C23,9293,4,0,23678
3/15/2025,D32,C24,8451,1,40,24613
3/15/2025,D22,C25,8694,0,60,23327
3/16/2025,D45,C1,12778,0,40,19580
3/16/2025,D32,C2,6283,3,0,27763
3/16/2025,D43,C3,12292,3,0,27664
3/16/2025,D11,C3,12036,0,0,21179
3/16/2025,D23,C4,12472,3,60,28192
3/16/2025,D49,C4,8012,0,0,21601
3/16/2025,D45,C5,13041,0,0,18206
3/16/2025,D13,C5,14529,5,60,22404
3/16/2025,D49,C6,10184,0,0,14847
3/16/2025,D38,C6,14286,4,0,22736
3/16/2025,D42,C7,7027,1,40,27466
3/16/2025,D11,C7,12098,3,0,15676
3/16/2025,D10,C8,8983,1,0,20386
3/16/2025,D14,C8,14417,5,40,22091
3/16/2025,D47,C9,9818,2,60,32142
3/16/2025,D37,C9,13676,3,0,27685
3/16/2025,D4,C10,7126,5,0,30091
3/16/2025,D12,C11,11472,4,0,19139
3/16/2025,D4,C11,14919,2,60,18222
3/16/2025,D41,C12,12271,0,0,25847
3/16/2025,D3,C13,7632,3,0,26291
3/16/2025,D32,C14,10976,2,0,27368
3/16/2025,D20,C14,14259,0,40,24381
3/16/2025,D50,C15,11564,1,40,26676
3/16/2025,D41,C16,10438,5,0,22983
3/16/2025,D42,C16,12297,2,60,24378
3/16/2025,D6,C17,10976,5,0,29389
3/16/2025,D2,C18,7191,4,0,22178
3/16/2025,D45,C19,9179,5,40,17154
3/16/2025,D48,C19,9943,0,60,20768
3/16/2025,D20,C20,10688,1,60,22572
3/16/2025,D37,C20,6266,2,0,31795
3/16/2025,D26,C21,8685,3,60,23275
3/16/2025,D36,C22,14642,4,0,16064
3/16/2025,D35,C22,10795,4,0,29550
3/16/2025,D43,C23,9352,2,60,22761
3/16/2025,D39,C24,12630,3,60,15667
3/16/2025,D36,C25,12338,3,0,26044
3/17/2025,D3,C1,9801,2,60,20632
3/17/2025,D6,C2,13066,3,60,26554
3/17/2025,D6,C3,11182,4,0,26487
3/17/2025,D35,C4,13396,1,0,25222
3/17/2025,D11,C4,9954,0,0,22219
3/17/2025,D34,C5,9342,4,0,25748
3/17/2025,D9,C6,12703,3,0,22931
3/17/2025,D37,C6,9130,3,0,22447
3/17/2025,D45,C7,13430,4,0,18919
3/17/2025,D3,C8,7996,3,0,19455
3/17/2025,D14,C9,13658,3,40,23806
3/17/2025,D9,C9,10905,2,0,20127
3/17/2025,D9,C10,6909,2,60,25048
3/17/2025,D47,C10,7941,3,0,24297
3/17/2025,D25,C11,13907,2,0,27087
3/17/2025,D42,C11,6025,4,0,21448
3/17/2025,D17,C12,14048,5,0,18933
3/17/2025,D35,C13,8837,0,40,15957
3/17/2025,D41,C14,13208,3,0,27338
3/17/2025,D45,C14,14994,0,0,21263
3/17/2025,D27,C15,10625,0,0,23638
3/17/2025,D28,C16,7145,3,0,17990
3/17/2025,D25,C16,13781,4,0,25801
3/17/2025,D35,C17,13499,4,40,24258
3/17/2025,D22,C18,12485,0,0,19052
3/17/2025,D22,C19,6116,1,0,23289
3/17/2025,D50,C19,11505,1,60,16337
3/17/2025,D1,C20,8015,1,0,21888
3/17/2025,D7,C20,8668,3,0,24411
3/17/2025,D12,C21,12950,3,60,27868
3/17/2025,D7,C22,7779,4,40,27666
3/17/2025,D34,C22,6906,5,0,18065
3/17/2025,D4,C23,12546,3,0,21179
3/17/2025,D12,C24,13629,5,60,26620
3/17/2025,D23,C24,6027,3,0,21177
3/17/2025,D1,C25,7791,5,40,16822
3/17/2025,D44,C25,12748,2,60,25065
3/18/2025,D25,C1,13786,5,0,30884
3/18/2025,D47,C2,9144,2,40,24243
3/18/2025,D44,C3,11987,1,0,23753
3/18/2025,D12,C4,7980,3,60,30652
3/18/2025,D29,C4,9527,0,0,28452
3/18/2025,D28,C5,8814,0,0,22450
3/18/2025,D34,C5,12823,2,0,13997
3/18/2025,D27,C6,13521,5,0,22516
3/18/2025,D50,C6,13093,0,0,25688
3/18/2025,D47,C7,8633,0,40,20139
3/18/2025,D37,C8,6159,2,0,23416
3/18/2025,D36,C9,6972,4,0,24145
3/18/2025,D32,C9,14470,2,60,23703
3/18/2025,D31,C10,11471,1,0,17732
3/18/2025,D1,C11,14232,3,0,26017
3/18/2025,D40,C11,7266,2,0,22652
3/18/2025,D16,C12,13961,5,0,21486
3/18/2025,D48,C12,14906,2,60,28849
3/18/2025,D44,C13,9562,4,0,24418
3/18/2025,D5,C14,8988,0,40,25292
3/18/2025,D4,C15,13723,5,40,26329
3/18/2025,D28,C15,9718,0,0,21753
3/18/2025,D22,C16,7051,2,0,24213
3/18/2025,D19,C17,7733,3,40,28553
3/18/2025,D17,C18,13955,0,0,29064
3/18/2025,D14,C18,13124,3,0,19018
3/18/2025,D30,C19,6005,3,60,30958
3/18/2025,D23,C20,10132,5,60,26796
3/18/2025,D20,C21,10831,0,0,25699
3/18/2025,D23,C21,7854,0,40,23772
3/18/2025,D23,C22,10672,4,0,24228
3/18/2025,D1,C22,10090,3,0,26445
3/18/2025,D34,C23,8472,3,0,23915
3/18/2025,D8,C24,9838,3,60,19144
3/18/2025,D32,C24,7653,3,0,27366
3/18/2025,D31,C25,12523,5,0,24950
3/19/2025,D24,C1,9897,3,40,33298
3/19/2025,D28,C1,12003,3,60,20224
3/19/2025,D29,C2,10502,0,40,16000
3/19/2025,D9,C3,9809,2,0,26527
3/19/2025,D23,C4,11151,4,40,24071
3/19/2025,D13,C5,7069,3,60,24246
3/19/2025,D26,C6,12735,1,0,27206
3/19/2025,D11,C7,8246,1,0,15789
3/19/2025,D43,C8,10751,4,0,23688
3/19/2025,D18,C8,12626,1,0,23234
3/19/2025,D21,C9,9431,3,0,29148
3/19/2025,D9,C10,9130,4,0,29741
3/19/2025,D8,C10,8390,1,0,20653
3/19/2025,D33,C11,13707,1,0,27254
3/19/2025,D1,C11,13814,1,0,27129
3/19/2025,D39,C12,14501,1,40,26113
3/19/2025,D48,C12,7218,0,40,20805
3/19/2025,D32,C13,10614,1,0,17733
3/19/2025,D6,C13,12935,5,0,28993
3/19/2025,D16,C14,9425,5,0,23097
3/19/2025,D45,C15,7264,2,0,23780
3/19/2025,D16,C15,11479,3,40,19314
3/19/2025,D45,C16,11378,3,0,15772
3/19/2025,D38,C17,13556,4,0,19603
3/19/2025,D8,C18,7386,4,0,19106
3/19/2025,D18,C19,14955,0,0,20930
3/19/2025,D2,C20,10909,4,40,21911
3/19/2025,D40,C20,10490,2,40,21578
3/19/2025,D27,C21,8636,1,0,23925
3/19/2025,D34,C21,6071,4,0,22685
3/19/2025,D31,C22,11531,4,0,21685
3/19/2025,D4,C22,12598,4,60,21812
3/19/2025,D8,C23,8520,4,60,21265
3/19/2025,D18,C23,12281,1,0,22542
3/19/2025,D16,C24,9040,4,40,22361
3/19/2025,D21,C24,10640,4,0,20223
3/19/2025,D4,C25,6499,2,0,18476
3/20/2025,D19,C1,12286,0,0,27471
3/20/2025,D28,C2,6979,3,0,28364
3/20/2025,D24,C3,6997,4,0,25938
3/20/2025,D22,C3,8994,0,40,29048
3/20/2025,D22,C4,8975,0,40,25075
3/20/2025,D16,C5,9738,4,60,21786
3/20/2025,D42,C5,12684,3,40,27837
3/20/2025,D7,C6,12216,2,0,28438
3/20/2025,D38,C7,8087,5,0,20487
3/20/2025,D46,C8,7743,0,40,26940
3/20/2025,D35,C9,14232,1,0,19377
3/20/2025,D47,C10,11162,5,60,31186
3/20/2025,D31,C10,12160,0,60,33669
3/20/2025,D9,C11,13353,3,0,17926
3/20/2025,D49,C12,13575,3,0,21595
3/20/2025,D36,C12,7933,4,0,24437
3/20/2025,D5,C13,6208,0,0,22854
3/20/2025,D31,C13,12324,4,0,28871
3/20/2025,D19,C14,9830,3,0,20816
3/20/2025,D48,C15,8874,3,0,23956
3/20/2025,D44,C16,13456,0,60,29126
3/20/2025,D35,C16,8324,1,0,24181
3/20/2025,D36,C17,6417,3,60,27984
3/20/2025,D50,C17,9117,0,60,21067
3/20/2025,D12,C18,11781,1,0,25876
3/20/2025,D38,C19,7050,2,40,18665
3/20/2025,D33,C20,8447,2,40,25722
3/20/2025,D46,C20,12979,2,60,17887
3/20/2025,D46,C21,6513,0,0,32499
3/20/2025,D18,C21,9387,2,0,19148
3/20/2025,D35,C22,12847,5,0,13268
3/20/2025,D41,C23,11581,1,60,22235
3/20/2025,D18,C24,14977,2,0,32008
3/20/2025,D14,C25,7426,5,60,24357
3/21/2025,D42,C1,11678,1,0,27973
3/21/2025,D6,C2,7252,1,40,28114
3/21/2025,D46,C2,14794,1,60,21111
3/21/2025,D40,C3,9901,4,0,22456
3/21/2025,D19,C3,10876,5,0,21347
3/21/2025,D15,C4,12381,5,40,23029
3/21/2025,D47,C4,12950,1,0,27461
3/21/2025,D47,C5,6051,2,0,18124
3/21/2025,D41,C6,7239,2,0,22024
3/21/2025,D39,C6,14726,2,0,27644
3/21/2025,D21,C7,9046,4,0,31914
3/21/2025,D10,C8,11975,0,0,17346
3/21/2025,D29,C8,10060,1,0,21815
3/21/2025,D6,C9,14757,2,40,22372
3/21/2025,D32,C9,11989,1,0,16422
3/21/2025,D37,C10,8578,5,40,21320
3/21/2025,D2,C11,12092,1,60,23276
3/21/2025,D20,C11,8996,5,0,17724
3/21/2025,D5,C12,13979,3,60,30419
3/21/2025,D16,C13,14177,1,0,17615
3/21/2025,D30,C13,14543,4,0,24408
3/21/2025,D39,C14,11536,1,0,17961
3/21/2025,D2,C15,14366,3,0,28081
3/21/2025,D8,C15,7925,0,60,32083
3/21/2025,D16,C16,10645,2,0,27795
3/21/2025,D10,C17,14377,2,0,23957
3/21/2025,D41,C17,14087,2,0,24211
3/21/2025,D35,C18,7697,5,0,25645
3/21/2025,D13,C19,11471,0,0,25547
3/21/2025,D11,C20,6953,1,40,21293
3/21/2025,D20,C20,6709,4,0,20208
3/21/2025,D35,C21,7069,5,60,26886
3/21/2025,D2,C22,14448,3,0,18010
